record_id,polygon_id,year,ndvi,ndvi_previous_year,ndvi_change,ndwi_mean,ndwi_previous_year,ndwi_change,rainfall_mm,temperature_celsius,elevation_mean,longitude,latitude,trend_label,coastal_distance_m,coastal_distance_km
P0342_2009,P0342,2009,0.36456954,0.441877345,-0.077307805,-0.418362135,-0.429793963,0.011431828,1098.220087,26.61745202,2.72197871,79.75188988,8.2815944,decrease,182.4828759,0.182482876
P0342_2010,P0342,2010,0.429019191,0.36456954,0.064449651,-0.449963228,-0.418362135,-0.031601093,1470.793156,26.43224068,2.72197871,79.75188988,8.2815944,increase,182.4828759,0.182482876
P0342_2011,P0342,2011,0.498307452,0.429019191,0.069288261,-0.498257747,-0.449963228,-0.048294519,1459.787558,26.48967332,2.72197871,79.75188988,8.2815944,increase,182.4828759,0.182482876
P0342_2012,P0342,2012,0.512399579,0.498307452,0.014092127,-0.521985333,-0.498257747,-0.023727586,1373.901907,26.18262885,2.72197871,79.75188988,8.2815944,stable,182.4828759,0.182482876
P0342_2013,P0342,2013,0.452219395,0.512399579,-0.060180184,-0.460530697,-0.521985333,0.061454636,982.847636,26.52184153,2.72197871,79.75188988,8.2815944,decrease,182.4828759,0.182482876
P0342_2014,P0342,2014,0.450960145,0.452219395,-0.00125925,-0.463695714,-0.460530697,-0.003165017,1572.204055,26.63511057,2.72197871,79.75188988,8.2815944,stable,182.4828759,0.182482876
P0342_2015,P0342,2015,0.509174659,0.450960145,0.058214514,-0.513393363,-0.463695714,-0.049697649,1503.072854,26.27676749,2.72197871,79.75188988,8.2815944,increase,182.4828759,0.182482876
P0342_2016,P0342,2016,0.494496035,0.509174659,-0.014678624,-0.464409048,-0.513393363,0.048984315,745.003574,26.72363133,2.72197871,79.75188988,8.2815944,stable,182.4828759,0.182482876
P0342_2017,P0342,2017,0.448247448,0.494496035,-0.046248587,-0.478884941,-0.464409048,-0.014475893,1090.010501,26.41205877,2.72197871,79.75188988,8.2815944,decrease,182.4828759,0.182482876
P0342_2018,P0342,2018,0.464020626,0.448247448,0.015773178,-0.476706938,-0.478884941,0.002178003,1059.482549,26.62413134,2.72197871,79.75188988,8.2815944,stable,182.4828759,0.182482876
P0342_2019,P0342,2019,0.48392507,0.464020626,0.019904444,-0.502461422,-0.476706938,-0.025754484,1173.093809,26.59306778,2.72197871,79.75188988,8.2815944,stable,182.4828759,0.182482876
P0342_2020,P0342,2020,0.513842279,0.48392507,0.029917209,-0.511129086,-0.502461422,-0.008667664,966.1782675,27.18708192,2.72197871,79.75188988,8.2815944,increase,182.4828759,0.182482876
P0342_2021,P0342,2021,0.517935343,0.513842279,0.004093064,-0.496578888,-0.511129086,0.014550198,1381.56309,26.81851446,2.72197871,79.75188988,8.2815944,stable,182.4828759,0.182482876
P0342_2022,P0342,2022,0.549519721,0.517935343,0.031584378,-0.530485203,-0.496578888,-0.033906315,1082.864674,26.51896952,2.72197871,79.75188988,8.2815944,increase,182.4828759,0.182482876
P0342_2023,P0342,2023,0.553615024,0.549519721,0.004095303,-0.531207519,-0.530485203,-0.000722316,1460.64939,27.09523673,2.72197871,79.75188988,8.2815944,stable,182.4828759,0.182482876
P0342_2024,P0342,2024,0.588027156,0.553615024,0.034412132,-0.54579529,-0.531207519,-0.014587771,1090.033851,27.13355445,2.72197871,79.75188988,8.2815944,increase,182.4828759,0.182482876
P0342_2025,P0342,2025,0.596388326,0.588027156,0.00836117,-0.536260775,-0.54579529,0.009534515,1336.774249,26.53521544,2.72197871,79.75188988,8.2815944,stable,182.4828759,0.182482876
P0343_2002,P0343,2002,0.297316114,0.428517851,-0.131201737,-0.386389177,-0.35619512,-0.030194057,1289.717602,27.30605686,3.287644788,79.84892533,8.281150165,decrease,375.8989226,0.375898923
P0343_2003,P0343,2003,0.53708018,0.297316114,0.239764066,-0.508667582,-0.386389177,-0.122278405,941.5638717,26.77630482,3.287644788,79.84892533,8.281150165,increase,375.8989226,0.375898923
P0343_2004,P0343,2004,0.392327934,0.53708018,-0.144752246,-0.371915603,-0.508667582,0.136751979,1211.300086,26.261759,3.287644788,79.84892533,8.281150165,decrease,375.8989226,0.375898923
P0343_2005,P0343,2005,0.459671164,0.392327934,0.06734323,-0.427294145,-0.371915603,-0.055378542,1352.943073,26.41398498,3.287644788,79.84892533,8.281150165,increase,375.8989226,0.375898923
P0343_2006,P0343,2006,0.407483057,0.459671164,-0.052188107,-0.406293724,-0.427294145,0.021000421,1285.580565,26.62617565,3.287644788,79.84892533,8.281150165,decrease,375.8989226,0.375898923
P0343_2007,P0343,2007,0.361648014,0.407483057,-0.045835043,-0.412266045,-0.406293724,-0.005972321,1191.867713,26.6310585,3.287644788,79.84892533,8.281150165,decrease,375.8989226,0.375898923
P0343_2008,P0343,2008,0.479492718,0.361648014,0.117844704,-0.419727624,-0.412266045,-0.007461579,1220.788858,26.58464018,3.287644788,79.84892533,8.281150165,increase,375.8989226,0.375898923
P0343_2009,P0343,2009,0.333301403,0.479492718,-0.146191315,-0.35363017,-0.419727624,0.066097454,1147.212925,26.61745202,3.287644788,79.84892533,8.281150165,decrease,375.8989226,0.375898923
P0343_2010,P0343,2010,0.408028613,0.333301403,0.07472721,-0.450127992,-0.35363017,-0.096497822,1518.726212,26.43224068,3.287644788,79.84892533,8.281150165,increase,375.8989226,0.375898923
P0343_2011,P0343,2011,0.426130774,0.408028613,0.018102161,-0.450667948,-0.450127992,-0.000539956,1534.327226,26.48967332,3.287644788,79.84892533,8.281150165,stable,375.8989226,0.375898923
P0343_2012,P0343,2012,0.47020534,0.426130774,0.044074566,-0.456263857,-0.450667948,-0.005595909,1399.551762,26.18262885,3.287644788,79.84892533,8.281150165,increase,375.8989226,0.375898923
P0343_2013,P0343,2013,0.374223873,0.47020534,-0.095981467,-0.4433783,-0.456263857,0.012885557,1011.119721,26.52184153,3.287644788,79.84892533,8.281150165,decrease,375.8989226,0.375898923
P0343_2014,P0343,2014,0.408112069,0.374223873,0.033888196,-0.422780845,-0.4433783,0.020597455,1623.839882,26.63511057,3.287644788,79.84892533,8.281150165,increase,375.8989226,0.375898923
P0343_2015,P0343,2015,0.463737186,0.408112069,0.055625117,-0.423946006,-0.422780845,-0.001165161,1569.563384,26.27676749,3.287644788,79.84892533,8.281150165,increase,375.8989226,0.375898923
P0343_2016,P0343,2016,0.460869861,0.463737186,-0.002867325,-0.415717584,-0.423946006,0.008228422,725.3622196,26.72363133,3.287644788,79.84892533,8.281150165,stable,375.8989226,0.375898923
P0343_2017,P0343,2017,0.382306627,0.460869861,-0.078563234,-0.416343909,-0.415717584,-0.000626325,1128.36166,26.41205877,3.287644788,79.84892533,8.281150165,decrease,375.8989226,0.375898923
P0343_2018,P0343,2018,0.403927429,0.382306627,0.021620802,-0.436155516,-0.416343909,-0.019811607,1081.824156,26.62413134,3.287644788,79.84892533,8.281150165,increase,375.8989226,0.375898923
P0343_2019,P0343,2019,0.419941803,0.403927429,0.016014374,-0.417716904,-0.436155516,0.018438612,1191.527396,26.59306778,3.287644788,79.84892533,8.281150165,stable,375.8989226,0.375898923
P0343_2020,P0343,2020,0.415071047,0.419941803,-0.004870756,-0.42950957,-0.417716904,-0.011792666,980.2481461,27.18708192,3.287644788,79.84892533,8.281150165,stable,375.8989226,0.375898923
P0343_2021,P0343,2021,0.534826151,0.415071047,0.119755104,-0.488734914,-0.42950957,-0.059225344,1401.311151,26.81851446,3.287644788,79.84892533,8.281150165,increase,375.8989226,0.375898923
P0343_2022,P0343,2022,0.49212489,0.534826151,-0.042701261,-0.481633818,-0.488734914,0.007101096,1103.225137,26.51896952,3.287644788,79.84892533,8.281150165,decrease,375.8989226,0.375898923
P0343_2023,P0343,2023,0.45347946,0.49212489,-0.03864543,-0.452117921,-0.481633818,0.029515897,1457.686397,27.09523673,3.287644788,79.84892533,8.281150165,decrease,375.8989226,0.375898923
P0343_2024,P0343,2024,0.404407841,0.45347946,-0.049071619,-0.431003828,-0.452117921,0.021114093,1085.969696,27.13355445,3.287644788,79.84892533,8.281150165,decrease,375.8989226,0.375898923
P0343_2025,P0343,2025,0.448184721,0.404407841,0.04377688,-0.451733842,-0.431003828,-0.020730014,1362.928196,26.53521544,3.287644788,79.84892533,8.281150165,increase,375.8989226,0.375898923
P0344_2002,P0344,2002,0.267555812,0.41112769,-0.143571878,-0.37917023,-0.286072056,-0.093098174,1263.019363,27.30605686,5.865497076,79.75055416,8.280889551,decrease,331.3608305,0.331360831
P0344_2003,P0344,2003,0.44903527,0.267555812,0.181479458,-0.476476274,-0.37917023,-0.097306044,909.7422781,26.77630482,5.865497076,79.75055416,8.280889551,increase,331.3608305,0.331360831
P0344_2004,P0344,2004,0.344877748,0.44903527,-0.104157522,-0.401770107,-0.476476274,0.074706167,1159.030016,26.261759,5.865497076,79.75055416,8.280889551,decrease,331.3608305,0.331360831
P0344_2005,P0344,2005,0.429068703,0.344877748,0.084190955,-0.446537254,-0.401770107,-0.044767147,1329.03741,26.41398498,5.865497076,79.75055416,8.280889551,increase,331.3608305,0.331360831
P0344_2006,P0344,2006,0.400577594,0.429068703,-0.028491109,-0.410956429,-0.446537254,0.035580825,1233.585475,26.62617565,5.865497076,79.75055416,8.280889551,decrease,331.3608305,0.331360831
P0344_2007,P0344,2007,0.402988524,0.400577594,0.00241093,-0.406462311,-0.410956429,0.004494118,1136.152672,26.6310585,5.865497076,79.75055416,8.280889551,stable,331.3608305,0.331360831
P0344_2008,P0344,2008,0.37882123,0.402988524,-0.024167294,-0.389218249,-0.406462311,0.017244062,1193.504938,26.58464018,5.865497076,79.75055416,8.280889551,decrease,331.3608305,0.331360831
P0344_2009,P0344,2009,0.381922432,0.37882123,0.003101202,-0.377975291,-0.389218249,0.011242958,1098.220087,26.61745202,5.865497076,79.75055416,8.280889551,stable,331.3608305,0.331360831
P0344_2010,P0344,2010,0.392776216,0.381922432,0.010853784,-0.415252164,-0.377975291,-0.037276873,1470.793156,26.43224068,5.865497076,79.75055416,8.280889551,stable,331.3608305,0.331360831
P0344_2011,P0344,2011,0.437325064,0.392776216,0.044548848,-0.442665276,-0.415252164,-0.027413112,1459.787558,26.48967332,5.865497076,79.75055416,8.280889551,increase,331.3608305,0.331360831
P0344_2012,P0344,2012,0.466021116,0.437325064,0.028696052,-0.465707083,-0.442665276,-0.023041807,1373.901907,26.18262885,5.865497076,79.75055416,8.280889551,increase,331.3608305,0.331360831
P0344_2013,P0344,2013,0.400587452,0.466021116,-0.065433664,-0.393092292,-0.465707083,0.072614791,982.847636,26.52184153,5.865497076,79.75055416,8.280889551,decrease,331.3608305,0.331360831
P0344_2014,P0344,2014,0.34731507,0.400587452,-0.053272382,-0.394675028,-0.393092292,-0.001582736,1572.204055,26.63511057,5.865497076,79.75055416,8.280889551,decrease,331.3608305,0.331360831
P0344_2015,P0344,2015,0.433281629,0.34731507,0.085966559,-0.426819182,-0.394675028,-0.032144154,1503.072854,26.27676749,5.865497076,79.75055416,8.280889551,increase,331.3608305,0.331360831
P0344_2016,P0344,2016,0.417924796,0.433281629,-0.015356833,-0.395407582,-0.426819182,0.0314116,745.003574,26.72363133,5.865497076,79.75055416,8.280889551,stable,331.3608305,0.331360831
P0344_2017,P0344,2017,0.34539049,0.417924796,-0.072534306,-0.38764595,-0.395407582,0.007761632,1090.010501,26.41205877,5.865497076,79.75055416,8.280889551,decrease,331.3608305,0.331360831
P0344_2018,P0344,2018,0.3450212,0.34539049,-0.00036929,-0.388875972,-0.38764595,-0.001230022,1059.482549,26.62413134,5.865497076,79.75055416,8.280889551,stable,331.3608305,0.331360831
P0344_2019,P0344,2019,0.352661508,0.3450212,0.007640308,-0.402084774,-0.388875972,-0.013208802,1173.093809,26.59306778,5.865497076,79.75055416,8.280889551,stable,331.3608305,0.331360831
P0344_2020,P0344,2020,0.38858191,0.352661508,0.035920402,-0.416136317,-0.402084774,-0.014051543,966.1782675,27.18708192,5.865497076,79.75055416,8.280889551,increase,331.3608305,0.331360831
P0344_2021,P0344,2021,0.386376332,0.38858191,-0.002205578,-0.39868284,-0.416136317,0.017453477,1381.56309,26.81851446,5.865497076,79.75055416,8.280889551,stable,331.3608305,0.331360831
P0344_2022,P0344,2022,0.407087328,0.386376332,0.020710996,-0.43104445,-0.39868284,-0.03236161,1082.864674,26.51896952,5.865497076,79.75055416,8.280889551,increase,331.3608305,0.331360831
P0344_2023,P0344,2023,0.435980164,0.407087328,0.028892836,-0.421626036,-0.43104445,0.009418414,1460.64939,27.09523673,5.865497076,79.75055416,8.280889551,increase,331.3608305,0.331360831
P0344_2024,P0344,2024,0.428806886,0.435980164,-0.007173278,-0.455883786,-0.421626036,-0.03425775,1090.033851,27.13355445,5.865497076,79.75055416,8.280889551,stable,331.3608305,0.331360831
P0344_2025,P0344,2025,0.483351388,0.428806886,0.054544502,-0.439438762,-0.455883786,0.016445024,1336.774249,26.53521544,5.865497076,79.75055416,8.280889551,increase,331.3608305,0.331360831
P0345_2002,P0345,2002,0.562662552,0.539816027,0.022846525,-0.490661503,-0.473333938,-0.017327565,1347.426371,27.30605686,5.915542522,79.85388709,8.281045232,increase,835.7032966,0.835703297
P0345_2003,P0345,2003,0.652791253,0.562662552,0.090128701,-0.52901855,-0.490661503,-0.038357047,976.6417726,26.77630482,5.915542522,79.85388709,8.281045232,increase,835.7032966,0.835703297
P0345_2004,P0345,2004,0.527959016,0.652791253,-0.124832237,-0.497168801,-0.52901855,0.031849749,1284.869738,26.261759,5.915542522,79.85388709,8.281045232,decrease,835.7032966,0.835703297
P0345_2005,P0345,2005,0.519496632,0.527959016,-0.008462384,-0.512380911,-0.497168801,-0.01521211,1434.526056,26.41398498,5.915542522,79.85388709,8.281045232,stable,835.7032966,0.835703297
P0345_2006,P0345,2006,0.452911339,0.519496632,-0.066585293,-0.465560387,-0.512380911,0.046820524,1352.332002,26.62617565,5.915542522,79.85388709,8.281045232,decrease,835.7032966,0.835703297
P0345_2007,P0345,2007,0.42756611,0.452911339,-0.025345229,-0.485099223,-0.465560387,-0.019538836,1247.958559,26.6310585,5.915542522,79.85388709,8.281045232,decrease,835.7032966,0.835703297
P0345_2008,P0345,2008,0.459529784,0.42756611,0.031963674,-0.484778122,-0.485099223,0.000321101,1293.082689,26.58464018,5.915542522,79.85388709,8.281045232,increase,835.7032966,0.835703297
P0345_2009,P0345,2009,0.349727089,0.459529784,-0.109802695,-0.419117382,-0.484778122,0.06566074,1193.565436,26.61745202,5.915542522,79.85388709,8.281045232,decrease,835.7032966,0.835703297
P0345_2010,P0345,2010,0.62345822,0.349727089,0.273731131,-0.55923138,-0.419117382,-0.140113998,1554.917248,26.43224068,5.915542522,79.85388709,8.281045232,increase,835.7032966,0.835703297
